ProbeID,GSM2714567,GSM2714568,GSM2714569,GSM2714570,GSM2714571,GSM2714572,GSM2714573,GSM2714574,GSM2714575,GSM2714576,GSM2714577,GSM2714578,GSM2714579,GSM2714580,GSM2714581,GSM2714582,GSM2714583,GSM2714584,GSM2714585,GSM2714586,GSM2714587,GSM2714588,GSM2714589,GSM2714590,GSM2714591,GSM2714592,GSM2714593,GSM2714594,GSM2714595,GSM2714596,GSM2714597,GSM2714598,GSM2714599,GSM2714600,GSM2714601,GSM2714602,GSM2714603,GSM2714604,GSM2714605,GSM2714606,GSM2714607,GSM2714608,GSM2714609,GSM2714610,GSM2714611,GSM2714612,GSM2714613,GSM2714614,GSM2714615,GSM2714616,GSM2714617,GSM2714618,GSM2714619,GSM2714620,GSM2714621,GSM2714622,GSM2714623,GSM2714624,GSM2714625,GSM2714626,GSM2714627,GSM2714628,GSM2714629,GSM2714630,GSM2714631,GSM2714632,GSM2714633,GSM2714634,GSM2714635,GSM2714636,GSM2714637,GSM2714638,GSM2714639,GSM2714640,GSM2714641,GSM2714642,GSM2714643,GSM2714644,GSM2714645,GSM2714646,GSM2714647,GSM2714648,GSM2714649,GSM2714650,GSM2714651,GSM2714652,GSM2714653,GSM2714654,GSM2714655,GSM2714656,GSM2714657,GSM2714658,GSM2714659,GSM2714660,GSM2714661,GSM2714662,GSM2714663,GSM2714664,GSM2714665,GSM2714666,GSM2714667,GSM2714668
cg21269843,0.16181921,0.205734767,0.416675779,0.670505534,0.253469883,0.275496046,0.434782609,0.157748593,0.292478642,0.271436848,0.174618974,0.122734285,0.52378902,0.144321801,0.130596813,0.170253015,0.285374914,0.519156719,0.200611593,0.245374095,0.20671685,0.20731042,0.143043252,0.326756446,0.479603854,0.233313708,0.14246988,0.332042059,0.300412493,0.610845381,0.236237337,0.386450919,0.437108232,0.168688054,0.134570915,0.254225919,0.293981787,0.289161341,0.175023127,0.544057808,0.237736386,0.317936454,0.260482113,0.376447031,0.155250841,0.294086434,0.188968668,0.376905542,0.427222545,0.293706777,0.226404243,0.356899972,0.605657009,0.20112536,0.166314744,0.339763909,0.333443774,0.250233427,0.159259991,0.212601396,0.298897128,0.201057465,0.204722531,0.395270707,0.687691783,0.230964858,0.195923567,0.442266187,0.401431751,0.182305023,0.20997907,0.189595444,0.149627135,0.190101625,0.330147188,0.313819417,0.16168717,0.171985158,0.140558646,0.187861272,0.114900435,0.196401565,0.176479312,0.314144909,0.468636825,0.475609756,0.335287019,0.178625696,0.318357943,0.396409292,0.410964059,0.154046831,0.174058096,0.20905711,0.25640889,0.191128629,0.180258065,0.144529457,0.221417977,0.176994616,0.174901922,0.216477744
cg21426003,0.262331495,0.311715481,0.262706831,0.078308157,0.28093014,0.28799505,0.113086692,0.110895538,0.383533986,0.376777444,0.071492806,0.220239011,0.064490393,0.176139196,0.106772716,0.160674704,0.247434384,0.522195934,0.213128478,0.359094519,0.294276336,0.326265171,0.244355318,0.557861292,0.210009814,0.25337235,0.050955414,0.449815,0.242735842,0.830204126,0.236142512,0.168956445,0.694041326,0.213434927,0.128502415,0.306873534,0.071003275,0.274501734,0.160236403,0.198214772,0.082957983,0.301725715,0.238557393,0.177467478,0.11227154,0.273414127,0.205316502,0.415261094,0.549370858,0.353698176,0.23486729,0.265432099,0.72139279,0.255270942,0.285569106,0.565005561,0.052907771,0.1524432,0.127877788,0.249520377,0.27697393,0.312009053,0.084036145,0.229482948,0.070579495,0.262760736,0.082118708,0.5532777,0.359011894,0.184872232,0.160509273,0.32410869,0.048531436,0.261192841,0.089900624,0.293785579,0.1940108,0.120367694,0.080287158,0.276322404,0.088571258,0.161189584,0.317707821,0.149075485,0.649608014,0.600144893,0.0673788,0.097526592,0.076371154,0.53409375,0.455475134,0.16046556,0.23468426,0.225745304,0.238263344,0.305302279,0.192159124,0.080732473,0.227299139,0.150254015,0.198906547,0.089126031
cg21517947,0.382910075,0.34662742,0.616216216,0.87644527,0.305806333,0.33929787,0.737075156,0.738736126,0.422801831,0.364376529,0.652894894,0.132779791,0.718784744,0.552311632,0.128099478,0.318480798,0.578654301,0.642471606,0.24701161,0.362957093,0.318633328,0.300649199,0.202805999,0.511516513,0.703343949,0.42069945,0.035590957,0.621507946,0.489604369,0.801142994,0.420292121,0.595716466,0.530709299,0.145978441,0.066608582,0.299587502,0.59103192,0.455678246,0.135228171,0.671946995,0.650902513,0.389468725,0.42804428,0.676972508,0.28597251,0.357310342,0.189810372,0.676061328,0.573244922,0.464553761,0.485607915,0.542062241,0.73896048,0.279392393,0.284872857,0.784336177,0.539772296,0.374061651,0.381017112,0.47446037,0.466445415,0.286209729,0.531014586,0.564388258,0.783341206,0.280571535,0.219896217,0.434485118,0.510337746,0.251945401,0.252098334,0.272919365,0.110195161,0.266693736,0.475680934,0.446324048,0.198900377,0.265791927,0.333116434,0.31633359,0.062260128,0.278514775,0.355171478,0.586267051,0.652456943,0.630093274,0.548018842,0.293667965,0.672463679,0.522457308,0.447444552,0.186733192,0.255089252,0.249681478,0.445183909,0.198749549,0.301745348,0.555062875,0.376168375,0.212444471,0.173385304,0.228818721
cg21859781,0.093068592,0.125161781,0.37250915,0.622817567,0.077426858,0.081639096,0.440548971,0.587151317,0.225621802,0.219329883,0.589336574,0.089720234,0.600322352,0.518927502,0.069555514,0.095279946,0.452161405,0.611147892,0.089171,0.408432105,0.137903264,0.177617392,0.061184926,0.49692666,0.545175169,0.139334292,0.048006858,0.56575902,0.498986378,0.686924986,0.137247629,0.556617953,0.578139746,0.061345435,0.068842567,0.225683368,0.336158497,0.168519423,0.081848228,0.574292408,0.066750868,0.249986966,0.14410828,0.56873709,0.316412695,0.166363539,0.099958276,0.570793404,0.539440849,0.252923881,0.206018519,0.507141524,0.598931156,0.200836388,0.158125647,0.2782277,0.536278933,0.086175627,0.077502414,0.487478494,0.247522484,0.246987623,0.454974997,0.352125646,0.669283307,0.170316578,0.187117458,0.539313045,0.53091876,0.078524012,0.218608481,0.259851429,0.064035904,0.127713436,0.076682724,0.27544882,0.070011054,0.149978817,0.13188152,0.195805471,0.065330495,0.117754893,0.318700297,0.53291426,0.592522914,0.555138523,0.543257469,0.118132776,0.443365149,0.525890415,0.552936911,0.106759534,0.11998877,0.161878512,0.222469246,0.275206503,0.128297123,0.347759745,0.167916285,0.096652814,0.156599032,0.041270313
cg22240472,0.101031621,0.107828486,0.126906318,0.330734068,0.10252193,0.089141773,0.236754494,0.080250482,0.152363348,0.139659574,0.066763145,0.090883901,0.243877199,0.089442815,0.053024453,0.075104523,0.13744469,0.308506904,0.103027694,0.067767738,0.108207634,0.108306973,0.080861959,0.254805052,0.350724638,0.105048445,0.059011164,0.121274586,0.159317452,0.210251955,0.095320339,0.125048514,0.30302122,0.062259256,0.075986917,0.127076246,0.057131975,0.112686385,0.116992583,0.138333991,0.12637808,0.114623269,0.065639709,0.104051988,0.081823353,0.133438964,0.106346484,0.094039606,0.117983624,0.13787149,0.099888345,0.134790689,0.573207471,0.158514981,0.135202643,0.15711923,0.066643066,0.06894198,0.088686249,0.152389615,0.112204333,0.144174011,0.087532181,0.124813682,0.048800662,0.099256736,0.072055191,0.101465798,0.284056509,0.087833691,0.088430421,0.167064272,0.047437775,0.081382884,0.063117931,0.109790807,0.061723281,0.073498676,0.064064064,0.129794911,0.075670353,0.081303777,0.104900513,0.091274628,0.598547138,0.520470862,0.143568662,0.087449988,0.054986643,0.301837769,0.052622029,0.070507309,0.084931919,0.101638883,0.093396373,0.157352672,0.095183486,0.078105629,0.094489368,0.080454712,0.084059562,0.085353592
cg22274395,0.083802635,0.060246262,0.101084599,0.310795642,0.056048132,0.051959299,0.032599408,0.02676733,0.19565325,0.220072294,0.438456301,0.058453703,0.609696186,0.069401874,0.082811439,0.043337196,0.082744502,0.05545222,0.052506775,0.040093846,0.124049746,0.156889893,0.037509756,0.117571612,0.086925287,0.121177619,0.034859105,0.086524889,0.52053262,0.095254624,0.052515608,0.072011773,0.06554443,0.042342135,0.031371691,0.113103918,0.025496605,0.149947294,0.101566324,0.032557643,0.027070846,0.042569946,0.030255976,0.040639393,0.066490399,0.074773414,0.033784087,0.029820418,0.102001469,0.066046862,0.06966638,0.09400994,0.645021457,0.173066432,0.07510928,0.03528433,0.017606977,0.069013112,0.037717166,0.100036931,0.063435042,0.145312641,0.064225323,0.027189888,0.046935911,0.082272009,0.03807423,0.606931404,0.321795971,0.091169868,0.045098405,0.158388342,0.023571487,0.070843554,0.023922788,0.084401871,0.036323672,0.025564966,0.026385676,0.118868068,0.035349754,0.051595063,0.038298027,0.039090546,0.624785123,0.636744437,0.046612036,0.055293411,0.029053725,0.057239345,0.169013501,0.066708438,0.138076871,0.063841092,0.04818189,0.161390303,0.072754392,0.06405128,0.07471876,0.056796836,0.049306191,0.051387498
cg22277994,0.210682341,0.179480886,0.343641952,0.777343273,0.192777856,0.251114989,0.570167028,0.25439805,0.282372499,0.305566772,0.161712459,0.126966927,0.573327533,0.130520252,0.111943676,0.14953132,0.297620881,0.527956111,0.169358078,0.214928571,0.181475017,0.199826418,0.118408146,0.271916711,0.156856424,0.227556687,0.09506634,0.315900442,0.417149861,0.514964558,0.278000535,0.428164884,0.410554429,0.163961854,0.09226107,0.218399355,0.094308382,0.284385985,0.11463543,0.474211811,0.175176748,0.296906975,0.281858234,0.253513514,0.108179887,0.262297489,0.194415719,0.226815981,0.468816534,0.25066345,0.283219438,0.214623796,0.646673357,0.209497696,0.164866971,0.354489533,0.520172652,0.195042328,0.213955371,0.253298736,0.329798349,0.168783002,0.377266534,0.460375606,0.383546502,0.218470401,0.209766739,0.46907994,0.479629,0.163020697,0.226043833,0.175667964,0.150952112,0.190278443,0.354397868,0.257178407,0.198220223,0.26534482,0.168435915,0.182786455,0.145717016,0.162445748,0.219042664,0.306090538,0.393768496,0.080944117,0.392559177,0.172199492,0.252182388,0.421555981,0.465140371,0.140002372,0.229698159,0.202508032,0.256939573,0.149801806,0.19873275,0.14168861,0.225417745,0.210041476,0.176569944,0.228596415
cg22428147,0.251695101,0.235549133,0.484280869,0.782858287,0.274941238,0.286423841,0.638048541,0.195055138,0.374598333,0.390598139,0.579985636,0.137948307,0.556868737,0.181417554,0.113297981,0.197289281,0.164535853,0.566830449,0.182325887,0.306166956,0.224362291,0.269239359,0.16769587,0.387225929,0.551105798,0.331669267,0.067438039,0.429168684,0.45226834,0.69005533,0.316176871,0.580987422,0.632263865,0.197831166,0.107293172,0.280295275,0.321289263,0.342079403,0.203707779,0.26682058,0.439099973,0.337961624,0.282954234,0.575700378,0.176572353,0.330356325,0.218575198,0.256788666,0.468343583,0.365185104,0.34711497,0.289179436,0.620591491,0.235479115,0.252337378,0.463616082,0.555121902,0.300603002,0.24506218,0.395661544,0.333088703,0.239595753,0.376900157,0.535709084,0.529168329,0.306690979,0.226678339,0.501243057,0.475996104,0.254929504,0.273150902,0.222386654,0.096042497,0.247795215,0.263334277,0.359595019,0.207146984,0.31242712,0.137696531,0.216755944,0.141954738,0.251207126,0.254343105,0.477240934,0.527487648,0.503197485,0.344470431,0.139795374,0.382806462,0.44469964,0.498284986,0.185015847,0.233935303,0.238813023,0.330708661,0.285208841,0.23276261,0.148911187,0.260551268,0.17932867,0.192918294,0.295886999
cg22600043,0.416607967,0.408311061,0.482756007,0.779742904,0.381399036,0.407395601,0.546999704,0.514653944,0.42335352,0.415343587,0.379844961,0.280582083,0.598847067,0.411566334,0.15307448,0.29286682,0.576501271,0.489947523,0.365011789,0.197943083,0.366463576,0.396451289,0.19875212,0.358318596,0.493179177,0.412049066,0.097338072,0.499249288,0.348628368,0.672896604,0.351132399,0.515156055,0.554396423,0.252093543,0.150741351,0.371815572,0.216001339,0.45742918,0.220084799,0.556732107,0.580647703,0.448641484,0.409525997,0.559055118,0.220747021,0.423263438,0.293933953,0.558293754,0.464529271,0.42694889,0.430585326,0.449228004,0.589665072,0.359925501,0.323208469,0.646213241,0.442559298,0.364150673,0.364823609,0.381816618,0.43927412,0.330093942,0.394137542,0.390702117,0.60753123,0.347465924,0.301140385,0.400092471,0.393073349,0.279746424,0.286420134,0.367857864,0.352599225,0.343577553,0.376087101,0.442350544,0.206340455,0.360677565,0.370122056,0.405742821,0.227707345,0.382975898,0.439297025,0.562259388,0.521024465,0.446800338,0.396464481,0.400119439,0.490924417,0.375843798,0.487308209,0.225083115,0.345465473,0.371260363,0.423324498,0.309302812,0.397641746,0.229326513,0.389438528,0.328276261,0.332870175,0.238420454
cg22653976,0.207491289,0.156477846,0.515939905,0.776100629,0.162419006,0.162933685,0.655249586,0.292566295,0.257335034,0.250510986,0.082578776,0.096933994,0.508236909,0.426597437,0.051572618,0.130742049,0.429024768,0.647389224,0.107872298,0.313270107,0.163231657,0.209741463,0.083181867,0.44986476,0.604852686,0.264754098,0.04235045,0.530325085,0.423607122,0.790853122,0.278078844,0.446719314,0.446581358,0.100071822,0.066361287,0.231365256,0.097071503,0.246798458,0.094515181,0.493246095,0.390497997,0.227725011,0.272179444,0.542223756,0.084705034,0.242143801,0.103699284,0.491542931,0.494137353,0.318786793,0.342600566,0.156364147,0.720245796,0.168802521,0.133475373,0.724647043,0.367962223,0.179819858,0.222870015,0.398806107,0.300221903,0.201176182,0.396089271,0.445583515,0.595257022,0.193579532,0.131559588,0.421458098,0.488047445,0.176543768,0.178508217,0.206753497,0.073439653,0.170720618,0.398392562,0.372796997,0.11310306,0.178534249,0.150896632,0.278163772,0.07177693,0.214977891,0.223489168,0.468381292,0.592854657,0.597554298,0.315901587,0.178405829,0.34598818,0.444721659,0.406091917,0.127481072,0.168403842,0.168661076,0.286480504,0.23007573,0.168650291,0.072878125,0.224337908,0.114283066,0.116126505,0.181098787
cg22797735,0.136557789,0.147903841,0.117414079,0.100957197,0.185743445,0.142766497,0.099985231,0.158419076,0.238771296,0.224837891,0.099439776,0.085509439,0.051156441,0.08876277,0.067732638,0.078511375,0.114993197,0.073530262,0.12212044,0.077177443,0.106234441,0.158154758,0.098025388,0.111297982,0.114421684,0.11511391,0.085858056,0.10297529,0.108477842,0.089931153,0.137100259,0.122540592,0.0860136,0.124894209,0.079039459,0.130953482,0.074906015,0.154736842,0.112316832,0.105186205,0.084502134,0.124156238,0.131905028,0.102820674,0.085095795,0.118104249,0.097036607,0.077727665,0.084573025,0.116728033,0.148816982,0.122166131,0.065508424,0.157811885,0.106636957,0.092365848,0.06939076,0.095703552,0.129612287,0.162269549,0.145984762,0.143446772,0.109589041,0.088771864,0.085755939,0.157827065,0.079875092,0.081632653,0.106900585,0.118232417,0.11354374,0.152525808,0.075093958,0.097229112,0.091260261,0.127491429,0.106256575,0.086725664,0.090449083,0.114647826,0.082502332,0.162414297,0.117907103,0.074050338,0.069985453,0.067387359,0.100167072,0.099879833,0.091326866,0.076054217,0.087836864,0.108833446,0.114914878,0.108876964,0.085322466,0.159026449,0.118587283,0.089430307,0.137931034,0.093887876,0.077140796,0.135411004
cg23132624,0.070203373,0.145205889,0.062412187,0.035335164,0.091727667,0.087945759,0.054162936,0.071605095,0.190141258,0.158660073,0.340963167,0.076896623,0.081996086,0.058806655,0.064857089,0.077298573,0.064955246,0.050705399,0.060770667,0.062626832,0.09781001,0.130043582,0.06786486,0.072099428,0.051282051,0.109181443,0.058425342,0.049328698,0.088363844,0.054916986,0.064478839,0.083175803,0.043404202,0.050307949,0.036700695,0.160506944,0.049753105,0.098087819,0.080232869,0.069140188,0.050340226,0.087768255,0.042654375,0.077811924,0.075695394,0.094505753,0.06924751,0.099448732,0.485627567,0.114516938,0.16123348,0.128264261,0.639312196,0.188105521,0.09685517,0.054690592,0.043105793,0.071848387,0.066067081,0.197553619,0.100486335,0.202234088,0.056777708,0.062524122,0.038736469,0.154230317,0.071857095,0.064389208,0.48128509,0.089093614,0.181646589,0.146255557,0.034076758,0.098391133,0.073487846,0.18262013,0.049356101,0.049668489,0.058676547,0.132365114,0.067162282,0.110626345,0.076366249,0.117171112,0.54728551,0.554918101,0.071935637,0.16734583,0.050804546,0.250058436,0.046894627,0.086885246,0.107165187,0.08024988,0.095757724,0.249538611,0.0930105,0.052482452,0.125549353,0.104895105,0.080666176,0.050096641
cg23217126,0.220016543,0.221656741,0.493713163,0.638725712,0.174236388,0.157146688,0.568028897,0.515300812,0.289752127,0.256957187,0.645385318,0.124166516,0.516847324,0.36553837,0.0927897,0.153076576,0.398566098,0.519427403,0.161740435,0.249790336,0.162851709,0.183321304,0.117712032,0.339105949,0.455289029,0.218373828,0.113720198,0.428995923,0.307896131,0.681160344,0.249860746,0.406907815,0.451936982,0.160053013,0.148366495,0.285102255,0.204892327,0.235797665,0.176676717,0.416051589,0.420588471,0.190822785,0.227522061,0.411244858,0.203469404,0.239827128,0.170393674,0.409765195,0.328161645,0.189468583,0.213875894,0.383411456,0.503189166,0.182877023,0.164175167,0.540380322,0.554673306,0.104343312,0.168421053,0.321631537,0.236430612,0.264686174,0.337871108,0.295148248,0.522481343,0.189548547,0.14027458,0.373359437,0.322512297,0.155586073,0.150174913,0.188532835,0.080055021,0.167964575,0.127556152,0.258163894,0.114911812,0.095084198,0.110221332,0.22362758,0.136522754,0.167695997,0.212220852,0.359762846,0.395046646,0.451472795,0.324480787,0.120220058,0.484648815,0.379316441,0.453641904,0.164613662,0.22307908,0.183377028,0.259499407,0.241733547,0.158404108,0.463149137,0.215925128,0.151751619,0.186343069,0.140973089
cg23335460,0.178370523,0.189472586,0.467596447,0.810017591,0.199489307,0.125230203,0.179979731,0.124524036,0.253049778,0.259752664,0.246042127,0.170158825,0.672639917,0.427245675,0.111371581,0.170728272,0.317179426,0.609716658,0.179863378,0.34696489,0.233024884,0.230376326,0.138209196,0.41965203,0.514471524,0.214441371,0.114531484,0.51747735,0.452237809,0.729768685,0.198721317,0.401494799,0.605285362,0.184961068,0.11646548,0.248785097,0.11170325,0.232507586,0.209525065,0.608136608,0.345569767,0.260977065,0.153537747,0.513085904,0.148969889,0.225733819,0.179386966,0.475965387,0.552634974,0.272316792,0.229925425,0.256246871,0.636909172,0.222277451,0.213540403,0.581074784,0.585271842,0.169004676,0.153180816,0.365730078,0.234952192,0.248221128,0.483182406,0.464638466,0.759386882,0.254215184,0.170122888,0.548815166,0.471956127,0.199213275,0.152240303,0.260271892,0.092161461,0.259431295,0.345584939,0.302701716,0.150554084,0.131005195,0.135333169,0.231687568,0.135880332,0.176297817,0.218641287,0.487038277,0.516670416,0.517748797,0.402523832,0.176118878,0.146321137,0.498437782,0.444984184,0.162553992,0.25291786,0.222003607,0.247534675,0.289735166,0.204605757,0.167203164,0.198252928,0.158820817,0.218246139,0.154761109
cg23405575,0.121868653,0.160489982,0.525718787,0.585073393,0.129109864,0.112393611,0.46742568,0.575865964,0.172132757,0.15971538,0.174567433,0.08538097,0.574566474,0.109268707,0.079867845,0.129775464,0.377318971,0.617725271,0.092634483,0.236693889,0.132488177,0.186568204,0.097326011,0.421225956,0.604746039,0.156008501,0.073355419,0.529909198,0.428763441,0.824776295,0.142829268,0.484435798,0.724196787,0.10694342,0.077771385,0.2040625,0.285505978,0.158848207,0.128841246,0.432561121,0.117547925,0.173679586,0.138004051,0.432076131,0.103728202,0.172648281,0.131470761,0.316037736,0.529239528,0.191760037,0.150937838,0.33908597,0.771070528,0.149857606,0.114748001,0.384623281,0.649216925,0.106122124,0.096195521,0.301731834,0.175952805,0.141588185,0.245791246,0.509711432,0.767711654,0.187342328,0.083385976,0.465379735,0.441606151,0.125581899,0.124092559,0.183063895,0.082768112,0.165729434,0.105340042,0.208688738,0.060977843,0.14265838,0.091855156,0.178598629,0.096855229,0.14739102,0.176021938,0.4625,0.663550117,0.558019769,0.522704152,0.101303197,0.143755153,0.477121356,0.445099857,0.139049623,0.144468951,0.17090467,0.203138181,0.269104803,0.17014336,0.11485273,0.147819728,0.105597191,0.168164794,0.121189834
cg23420260,0.124548808,0.21445922,0.145093177,0.02324359,0.141465404,0.118861607,0.052494776,0.070038521,0.27742423,0.248748921,0.024228268,0.149600136,0.049667897,0.094777759,0.078038942,0.098453813,0.179525532,0.058485109,0.144036383,0.044124347,0.205492617,0.201379433,0.100456022,0.108956822,0.139718666,0.215853745,0.032751485,0.105067934,0.150081696,0.063455283,0.132768362,0.088507154,0.03741621,0.090820617,0.038895622,0.267302573,0.061767544,0.256334581,0.134367625,0.121692434,0.093738617,0.147347591,0.14769821,0.139343978,0.125067587,0.21089212,0.157490061,0.134387352,0.123054296,0.272404037,0.221771115,0.224531821,0.029317719,0.193131489,0.185253224,0.071392533,0.020363788,0.100281847,0.125742463,0.249789824,0.237192166,0.299546197,0.088037286,0.060008393,0.047237453,0.188537126,0.091120745,0.03230293,0.189086152,0.158012324,0.125595006,0.265758827,0.036246767,0.143849483,0.070110869,0.189428166,0.125790177,0.106937156,0.064716787,0.219820388,0.154368287,0.22972046,0.187083395,0.151795313,0.079957748,0.038176034,0.071552508,0.120246085,0.053893557,0.042931858,0.056634644,0.11067566,0.195737436,0.164902781,0.146693238,0.280506988,0.127874633,0.062781249,0.150976735,0.088343277,0.143567896,0.185733179
cg23774356,0.327591775,0.278160087,0.67414244,0.890391231,0.212805663,0.238219895,0.689280072,0.738141605,0.437405289,0.45355412,0.808398155,0.181650571,0.745666617,0.317276534,0.113748566,0.227739533,0.553034963,0.697815791,0.165487119,0.497682391,0.300946006,0.351168756,0.165821165,0.591386619,0.675555707,0.424486946,0.042472483,0.634790815,0.604371949,0.796238647,0.431455942,0.655211047,0.705287139,0.12133511,0.066916488,0.344277292,0.622516963,0.378404587,0.139237604,0.643203393,0.695773675,0.452724573,0.473026689,0.593427979,0.447590695,0.366591245,0.2629522,0.657016626,0.613255739,0.508296186,0.407095587,0.590563936,0.7248016,0.365470852,0.247131754,0.707471097,0.637147036,0.310002462,0.152906912,0.4864,0.470661208,0.283877711,0.597168997,0.603473174,0.783366045,0.269109415,0.171646977,0.598137369,0.583927287,0.238929988,0.252867258,0.344297216,0.074315392,0.253441296,0.242332903,0.449566008,0.204268053,0.280956346,0.083220437,0.264793209,0.094132486,0.297302278,0.335075093,0.594239467,0.65635612,0.641723637,0.60802514,0.062575211,0.725066537,0.612176141,0.59530474,0.191264925,0.323095568,0.209850835,0.382912333,0.347446129,0.2176149,0.417720392,0.250911049,0.119109948,0.197119527,0.257841141
cg23847712,0.357070707,0.360380952,0.63032861,0.868090972,0.345244391,0.350712337,0.741165186,0.648414158,0.476262151,0.424381648,0.472367049,0.294817981,0.719597821,0.267894542,0.17076053,0.310579766,0.61645855,0.644167701,0.294349464,0.491293417,0.384526495,0.374638405,0.297841891,0.562758701,0.624293617,0.407662146,0.075532135,0.648232771,0.562840352,0.786670085,0.382813479,0.533892383,0.557826066,0.305956679,0.136658142,0.403251331,0.570861453,0.455249094,0.357977208,0.629461421,0.622300457,0.433525694,0.370058979,0.630658491,0.423493313,0.435307617,0.320914585,0.583708732,0.549775331,0.471728595,0.449228172,0.573895263,0.703917383,0.391701446,0.348466825,0.687861593,0.527733646,0.396894711,0.341425585,0.499518277,0.486882851,0.385911087,0.542876435,0.570126121,0.703191612,0.389771627,0.290978669,0.604333755,0.527348232,0.325433386,0.331734612,0.413630449,0.2621335,0.34244623,0.486360094,0.455595775,0.381957002,0.302050565,0.180702091,0.398188804,0.20138276,0.363655562,0.410802775,0.593395503,0.647170579,0.638351064,0.581364829,0.213817167,0.643419916,0.550311958,0.59718893,0.289423857,0.356317733,0.393405249,0.434853662,0.44397916,0.37260592,0.589177001,0.416398138,0.255873178,0.319072798,0.321968561
cg24154839,0.178725406,0.215344005,0.218387533,0.754492213,0.226126525,0.196745562,0.116431642,0.50527444,0.278829604,0.283750076,0.580509972,0.177516357,0.576925167,0.120977444,0.059377163,0.15341917,0.151725546,0.059787358,0.154809002,0.155183116,0.204289714,0.149903985,0.091346426,0.392128201,0.450634002,0.215007657,0.039445477,0.43941655,0.349488129,0.536334879,0.154478225,0.156289631,0.568324401,0.147801684,0.075397091,0.254930439,0.367879967,0.213880254,0.173250865,0.110714049,0.080775093,0.191208654,0.174801439,0.168434921,0.157234836,0.214475628,0.142580367,0.100841825,0.425525183,0.206162039,0.219924678,0.306189152,0.588984005,0.199845331,0.160891089,0.179243803,0.316852022,0.138667728,0.120578667,0.201058201,0.145350501,0.234414614,0.090388518,0.376969628,0.367893162,0.203519101,0.121996303,0.438267717,0.369819456,0.112660161,0.136910208,0.248980249,0.06941155,0.175835728,0.104393984,0.199250813,0.155572502,0.159440225,0.041897941,0.233176726,0.097532238,0.165076561,0.210845638,0.295748708,0.544078178,0.344587478,0.311506333,0.115745018,0.075754408,0.42412084,0.080080858,0.117776739,0.222754778,0.222167756,0.344077477,0.219842614,0.170296729,0.132139465,0.194331739,0.14526547,0.131224467,0.102248574
cg24319902,0.355186095,0.350702219,0.507208455,0.720114045,0.263908101,0.339072774,0.585090432,0.604855946,0.382462779,0.378445616,0.589632166,0.151455904,0.576882344,0.505788423,0.144198932,0.321653102,0.500527777,0.528203017,0.231879227,0.340630401,0.315340264,0.284146075,0.191479107,0.426703727,0.579948024,0.405656273,0.055777441,0.527145865,0.441875641,0.679980681,0.41669209,0.556983621,0.491977434,0.211302593,0.090517779,0.376675603,0.49962994,0.424780527,0.220488507,0.520891365,0.514555468,0.412223364,0.419181722,0.556453052,0.368716193,0.380487583,0.271821306,0.534893708,0.458631034,0.44877752,0.426517903,0.333155899,0.567227605,0.295837518,0.353831703,0.61804071,0.48786091,0.417766727,0.410726098,0.465481524,0.459320519,0.314129639,0.462536158,0.468741871,0.614595211,0.321786834,0.289033457,0.389562751,0.450566893,0.352793749,0.298880843,0.341954312,0.132286766,0.365862788,0.434719151,0.420351403,0.290432029,0.296529067,0.315504725,0.346106758,0.084153866,0.305846154,0.367673019,0.494264298,0.550818374,0.50116692,0.474781967,0.235928077,0.559835055,0.445735466,0.435096962,0.200160079,0.323133289,0.27737115,0.421936087,0.325285602,0.320991341,0.494952381,0.363921606,0.180667113,0.221514544,0.253087678
cg24891539,0.159358417,0.127545345,0.36032463,0.761538818,0.106821865,0.100380389,0.520573723,0.440401953,0.184561758,0.19786274,0.122189205,0.129143988,0.639633526,0.233614905,0.10476468,0.150172282,0.290601587,0.517240547,0.147929725,0.275500966,0.168312733,0.16272492,0.105055769,0.378445477,0.507503768,0.224799022,0.075082223,0.491314854,0.379902777,0.722074425,0.256140988,0.467387589,0.129979615,0.069901863,0.068793874,0.175387173,0.063384138,0.258442042,0.118877615,0.534730383,0.493083004,0.204311116,0.209725413,0.307397007,0.135648307,0.210387021,0.103072781,0.3189105,0.441458593,0.318451976,0.315090969,0.248556249,0.686767282,0.130629737,0.144810563,0.40338862,0.107097534,0.216198031,0.151739968,0.299804159,0.311686707,0.172402919,0.442075828,0.465547255,0.470413768,0.155389323,0.105609541,0.273919833,0.441789577,0.094531617,0.112499446,0.184170361,0.049217328,0.162084207,0.098141593,0.276794291,0.11189713,0.076877168,0.13577311,0.206499338,0.116202824,0.163004936,0.226996339,0.498237594,0.501350454,0.474177447,0.22464219,0.104294732,0.420889571,0.355231781,0.13920554,0.116854019,0.165910821,0.14690948,0.322855621,0.147721653,0.129914096,0.11332008,0.195224627,0.110947664,0.102121,0.113756417
